"destination_id","alias","canonical_name","provider_entity_id","source_url","status"
"jp-yokote","Yokote","横手市","Q496479","https://www.wikidata.org/w/index.php?title=Q496479&oldid=2530493681","verified"
"jp-yokote","横手町","横手市","Q496479","https://www.wikidata.org/w/index.php?title=Q496479&oldid=2530493681","verified"
"jp-nyuto-onsen","Nyuto Onsen","乳頭温泉郷","Q11370596","https://www.wikidata.org/w/index.php?title=Q11370596&oldid=2306699666","verified"
"jp-nyuto-onsen","乳頭温泉","乳頭温泉郷","Q11370596","https://www.wikidata.org/w/index.php?title=Q11370596&oldid=2306699666","verified"
"jp-lake-tazawa","Lake Tazawa","田沢湖","Q174309","https://www.wikidata.org/w/index.php?title=Q174309&oldid=2495867821","verified"
"jp-lake-tazawa","Tazawako","田沢湖","Q174309","https://www.wikidata.org/w/index.php?title=Q174309&oldid=2495867821","verified"
"jp-tsuruoka","Tsuruoka","鶴岡市","Q734416","https://www.wikidata.org/w/index.php?title=Q734416&oldid=2537511998","unresolved"
"jp-tsuruoka","鶴岡町","鶴岡市","Q734416","https://www.wikidata.org/w/index.php?title=Q734416&oldid=2537511998","unresolved"
"jp-tsuruoka","鶴岡","鶴岡市","Q734416","https://www.wikidata.org/w/index.php?title=Q734416&oldid=2537511998","unresolved"
"jp-tsuruoka","Turuoka","鶴岡市","Q734416","https://www.wikidata.org/w/index.php?title=Q734416&oldid=2537511998","unresolved"
"jp-sakata","Sakata","酒田市","Q504690","https://www.wikidata.org/w/index.php?title=Q504690&oldid=2535584102","verified"
"jp-sakata","酒田町","酒田市","Q504690","https://www.wikidata.org/w/index.php?title=Q504690&oldid=2535584102","verified"
"jp-sakata","酒田","酒田市","Q504690","https://www.wikidata.org/w/index.php?title=Q504690&oldid=2535584102","verified"
"jp-yamadera","Yamadera","","","","unresolved"
"jp-kaminoyama-onsen","Kaminoyama Onsen","上山温泉","Q11358865","https://www.wikidata.org/w/index.php?title=Q11358865&oldid=2541385818","unresolved"
"jp-koriyama","Koriyama","郡山市","Q264206","https://www.wikidata.org/w/index.php?title=Q264206&oldid=2530473637","verified"
"jp-koriyama","Kōriyama-shi","郡山市","Q264206","https://www.wikidata.org/w/index.php?title=Q264206&oldid=2530473637","verified"
"jp-iwaki","Iwaki","いわき市","Q274384","https://www.wikidata.org/w/index.php?title=Q274384&oldid=2530474919","verified"
"jp-kitakata","Kitakata","喜多方市","Q496506","https://www.wikidata.org/w/index.php?title=Q496506&oldid=2530493689","verified"
"jp-inawashiro","Inawashiro","猪苗代町","Q669633","https://www.wikidata.org/w/index.php?title=Q669633&oldid=2530499854","verified"
"jp-bandai","Bandai","磐梯町","Q143208","https://www.wikidata.org/w/index.php?title=Q143208&oldid=2530454566","verified"
"jp-bandai","磐梯村","磐梯町","Q143208","https://www.wikidata.org/w/index.php?title=Q143208&oldid=2530454566","verified"
"jp-soma","Soma","相馬市","Q696456","https://www.wikidata.org/w/index.php?title=Q696456&oldid=2530500805","verified"
"jp-soma","相马市","相馬市","Q696456","https://www.wikidata.org/w/index.php?title=Q696456&oldid=2530500805","verified"
"jp-soma","Soma City","相馬市","Q696456","https://www.wikidata.org/w/index.php?title=Q696456&oldid=2530500805","verified"
"jp-soma","Soma-shi","相馬市","Q696456","https://www.wikidata.org/w/index.php?title=Q696456&oldid=2530500805","verified"
"jp-soma","Sōma","相馬市","Q696456","https://www.wikidata.org/w/index.php?title=Q696456&oldid=2530500805","verified"
"jp-hitachinaka","Hitachinaka","ひたちなか市","Q696772","https://www.wikidata.org/w/index.php?title=Q696772&oldid=2538317298","verified"
"jp-oarai","Oarai","大洗町","Q1349185","https://www.wikidata.org/w/index.php?title=Q1349185&oldid=2533506822","verified"
"jp-oarai","おおあらいまち","大洗町","Q1349185","https://www.wikidata.org/w/index.php?title=Q1349185&oldid=2533506822","verified"
"jp-oarai","Oarai Town","大洗町","Q1349185","https://www.wikidata.org/w/index.php?title=Q1349185&oldid=2533506822","verified"
"jp-oarai","Oarai-machi","大洗町","Q1349185","https://www.wikidata.org/w/index.php?title=Q1349185&oldid=2533506822","verified"
"jp-oarai","Ōarai","大洗町","Q1349185","https://www.wikidata.org/w/index.php?title=Q1349185&oldid=2533506822","verified"
"jp-kasama","Kasama","笠間市","Q845851","https://www.wikidata.org/w/index.php?title=Q845851&oldid=2530506222","verified"
"jp-kasama","笠間町","笠間市","Q845851","https://www.wikidata.org/w/index.php?title=Q845851&oldid=2530506222","verified"
"jp-kasama","笠间市","笠間市","Q845851","https://www.wikidata.org/w/index.php?title=Q845851&oldid=2530506222","verified"
"jp-daigo","Daigo","大子町","Q1346817","https://www.wikidata.org/w/index.php?title=Q1346817&oldid=2530452837","verified"
"jp-daigo","大子村","大子町","Q1346817","https://www.wikidata.org/w/index.php?title=Q1346817&oldid=2530452837","verified"
"jp-utsunomiya","Utsunomiya","宇都宮市","Q200589","https://www.wikidata.org/w/index.php?title=Q200589&oldid=2533878700","verified"
"jp-utsunomiya","宇都宮町","宇都宮市","Q200589","https://www.wikidata.org/w/index.php?title=Q200589&oldid=2533878700","verified"
"jp-utsunomiya","雷都","宇都宮市","Q200589","https://www.wikidata.org/w/index.php?title=Q200589&oldid=2533878700","verified"
"jp-utsunomiya","宇陽","宇都宮市","Q200589","https://www.wikidata.org/w/index.php?title=Q200589&oldid=2533878700","verified"
"jp-utsunomiya","宇都宮","宇都宮市","Q200589","https://www.wikidata.org/w/index.php?title=Q200589&oldid=2533878700","verified"
"jp-nasu","Nasu","那須町","Q636416","https://www.wikidata.org/w/index.php?title=Q636416&oldid=2530499005","verified"
"jp-kinugawa-onsen","Kinugawa Onsen","鬼怒川温泉","Q5363719","https://www.wikidata.org/w/index.php?title=Q5363719&oldid=2419948800","verified"
"jp-ashikaga","Ashikaga","足利市","Q374477","https://www.wikidata.org/w/index.php?title=Q374477&oldid=2538201524","verified"
"jp-ashikaga","足利町","足利市","Q374477","https://www.wikidata.org/w/index.php?title=Q374477&oldid=2538201524","verified"
"jp-ashikaga","Asikaga","足利市","Q374477","https://www.wikidata.org/w/index.php?title=Q374477&oldid=2538201524","verified"
"jp-mashiko","Mashiko","益子町","Q1346925","https://www.wikidata.org/w/index.php?title=Q1346925&oldid=2541989826","verified"
"jp-mashiko","益子村","益子町","Q1346925","https://www.wikidata.org/w/index.php?title=Q1346925&oldid=2541989826","verified"
"jp-ikaho-onsen","Ikaho Onsen","伊香保温泉","Q11381013","https://www.wikidata.org/w/index.php?title=Q11381013&oldid=2541388712","unresolved"
"jp-minakami","Minakami","みなかみ町","Q1345518","https://www.wikidata.org/w/index.php?title=Q1345518&oldid=2530452688","verified"
"jp-tomioka","Tomioka","富岡市","Q873835","https://www.wikidata.org/w/index.php?title=Q873835&oldid=2530507754","verified"
"jp-tomioka","富岡町","富岡市","Q873835","https://www.wikidata.org/w/index.php?title=Q873835&oldid=2530507754","verified"
"jp-kiryu","Kiryu","桐生市","Q634022","https://www.wikidata.org/w/index.php?title=Q634022&oldid=2539254390","verified"
"jp-kiryu","桐生町","桐生市","Q634022","https://www.wikidata.org/w/index.php?title=Q634022&oldid=2539254390","verified"
"jp-kiryu","Kiryu City","桐生市","Q634022","https://www.wikidata.org/w/index.php?title=Q634022&oldid=2539254390","verified"
"jp-kiryu","Kiryu-shi","桐生市","Q634022","https://www.wikidata.org/w/index.php?title=Q634022&oldid=2539254390","verified"
"jp-kiryu","Kiryū-shi","桐生市","Q634022","https://www.wikidata.org/w/index.php?title=Q634022&oldid=2539254390","verified"
"jp-saitama","Saitama","さいたま市","Q134635","https://www.wikidata.org/w/index.php?title=Q134635&oldid=2530452788","verified"
"jp-saitama","埼玉市","さいたま市","Q134635","https://www.wikidata.org/w/index.php?title=Q134635&oldid=2530452788","verified"
"jp-saitama","Saitama City","さいたま市","Q134635","https://www.wikidata.org/w/index.php?title=Q134635&oldid=2530452788","verified"
"jp-chichibu","Chichibu","秩父市","Q647079","https://www.wikidata.org/w/index.php?title=Q647079&oldid=2530499317","verified"
"jp-chichibu","大宮町","秩父市","Q647079","https://www.wikidata.org/w/index.php?title=Q647079&oldid=2530499317","verified"
"jp-chichibu","秩父町","秩父市","Q647079","https://www.wikidata.org/w/index.php?title=Q647079&oldid=2530499317","verified"
"jp-chichibu","Titibu","秩父市","Q647079","https://www.wikidata.org/w/index.php?title=Q647079&oldid=2530499317","verified"
"jp-nagatoro","Nagatoro","長瀞町","Q1345299","https://www.wikidata.org/w/index.php?title=Q1345299&oldid=2530452668","verified"
"jp-nagatoro","野上村","長瀞町","Q1345299","https://www.wikidata.org/w/index.php?title=Q1345299&oldid=2530452668","verified"
"jp-nagatoro","野上町","長瀞町","Q1345299","https://www.wikidata.org/w/index.php?title=Q1345299&oldid=2530452668","verified"
"jp-nagatoro","Nogami","長瀞町","Q1345299","https://www.wikidata.org/w/index.php?title=Q1345299&oldid=2530452668","verified"
"jp-gyoda","Gyoda","行田市","Q860659","https://www.wikidata.org/w/index.php?title=Q860659&oldid=2530507229","verified"
"jp-gyoda","忍市","行田市","Q860659","https://www.wikidata.org/w/index.php?title=Q860659&oldid=2530507229","verified"
"jp-gyoda","忍町","行田市","Q860659","https://www.wikidata.org/w/index.php?title=Q860659&oldid=2530507229","verified"
"jp-gyoda","Oshi","行田市","Q860659","https://www.wikidata.org/w/index.php?title=Q860659&oldid=2530507229","verified"
"jp-gyoda","Gyoda City","行田市","Q860659","https://www.wikidata.org/w/index.php?title=Q860659&oldid=2530507229","verified"
"jp-gyoda","Gyoda-shi","行田市","Q860659","https://www.wikidata.org/w/index.php?title=Q860659&oldid=2530507229","verified"
"jp-gyoda","Gyōda","行田市","Q860659","https://www.wikidata.org/w/index.php?title=Q860659&oldid=2530507229","verified"
"jp-urayasu","Urayasu","浦安市","Q319729","https://www.wikidata.org/w/index.php?title=Q319729&oldid=2539522208","verified"
"jp-urayasu","浦安村","浦安市","Q319729","https://www.wikidata.org/w/index.php?title=Q319729&oldid=2539522208","verified"
"jp-urayasu","浦安町","浦安市","Q319729","https://www.wikidata.org/w/index.php?title=Q319729&oldid=2539522208","verified"
"jp-tateyama","Tateyama","館山市","Q646755","https://www.wikidata.org/w/index.php?title=Q646755&oldid=2530499289","verified"
"jp-kamogawa","Kamogawa","鴨川市","Q387211","https://www.wikidata.org/w/index.php?title=Q387211&oldid=2530488244","verified"
"jp-choshi","Choshi","銚子市","Q694317","https://www.wikidata.org/w/index.php?title=Q694317&oldid=2541140159","verified"
"jp-choshi","千葉県銚子市","銚子市","Q694317","https://www.wikidata.org/w/index.php?title=Q694317&oldid=2541140159","verified"
"jp-sakura","Sakura","佐倉市","Q498011","https://www.wikidata.org/w/index.php?title=Q498011&oldid=2539533358","verified"
"jp-sawara","Sawara","佐原の町並み","Q11383027","https://www.wikidata.org/w/index.php?title=Q11383027&oldid=2257032139","verified"
"jp-sawara","香取市佐原","佐原の町並み","Q11383027","https://www.wikidata.org/w/index.php?title=Q11383027&oldid=2257032139","verified"
"jp-sawara","佐原之街並","佐原の町並み","Q11383027","https://www.wikidata.org/w/index.php?title=Q11383027&oldid=2257032139","verified"
"jp-kujukuri","Kujukuri","九十九里町","Q1202775","https://www.wikidata.org/w/index.php?title=Q1202775&oldid=2530449609","verified"
"jp-kujukuri","Kujukuri Town","九十九里町","Q1202775","https://www.wikidata.org/w/index.php?title=Q1202775&oldid=2530449609","verified"
"jp-kujukuri","Kujukuri-machi","九十九里町","Q1202775","https://www.wikidata.org/w/index.php?title=Q1202775&oldid=2530449609","verified"
"jp-kujukuri","Kujūkuri","九十九里町","Q1202775","https://www.wikidata.org/w/index.php?title=Q1202775&oldid=2530449609","verified"
"jp-hachioji","Hachioji","八王子市","Q208863","https://www.wikidata.org/w/index.php?title=Q208863&oldid=2533877896","verified"
"jp-hachioji","八王子町","八王子市","Q208863","https://www.wikidata.org/w/index.php?title=Q208863&oldid=2533877896","verified"
"jp-hachioji","八王子","八王子市","Q208863","https://www.wikidata.org/w/index.php?title=Q208863&oldid=2533877896","verified"
"jp-hachioji","Hachioji City","八王子市","Q208863","https://www.wikidata.org/w/index.php?title=Q208863&oldid=2533877896","verified"
"jp-hachioji","Hachioji-shi","八王子市","Q208863","https://www.wikidata.org/w/index.php?title=Q208863&oldid=2533877896","verified"
"jp-hachioji","Hachiōji","八王子市","Q208863","https://www.wikidata.org/w/index.php?title=Q208863&oldid=2533877896","verified"
"jp-okutama","Okutama","奥多摩町","Q598626","https://www.wikidata.org/w/index.php?title=Q598626&oldid=2530497882","verified"
"jp-ome","Ome","青梅市","Q237683","https://www.wikidata.org/w/index.php?title=Q237683&oldid=2539521930","verified"
"jp-ome","おうめし","青梅市","Q237683","https://www.wikidata.org/w/index.php?title=Q237683&oldid=2539521930","verified"
"jp-ome","Ome City","青梅市","Q237683","https://www.wikidata.org/w/index.php?title=Q237683&oldid=2539521930","verified"
"jp-ome","Ome-shi","青梅市","Q237683","https://www.wikidata.org/w/index.php?title=Q237683&oldid=2539521930","verified"
"jp-ome","Ōme City","青梅市","Q237683","https://www.wikidata.org/w/index.php?title=Q237683&oldid=2539521930","verified"
"jp-ome","Ōme-shi","青梅市","Q237683","https://www.wikidata.org/w/index.php?title=Q237683&oldid=2539521930","verified"
"jp-ome","Ōme","青梅市","Q237683","https://www.wikidata.org/w/index.php?title=Q237683&oldid=2539521930","verified"
"jp-ogasawara","Ogasawara","小笠原諸島","Q13383295","https://www.wikidata.org/w/index.php?title=Q13383295&oldid=2520969420","verified"
"jp-ogasawara","Ogasawara-shotō","小笠原諸島","Q13383295","https://www.wikidata.org/w/index.php?title=Q13383295&oldid=2520969420","verified"
"jp-ogasawara","Ogasawara Islands","小笠原諸島","Q13383295","https://www.wikidata.org/w/index.php?title=Q13383295&oldid=2520969420","verified"
"jp-ogasawara","Bonin Archipelago","小笠原諸島","Q13383295","https://www.wikidata.org/w/index.php?title=Q13383295&oldid=2520969420","verified"
"jp-ogasawara","Bonin Islands","小笠原諸島","Q13383295","https://www.wikidata.org/w/index.php?title=Q13383295&oldid=2520969420","verified"
"jp-ogasawara","Ogasawara-Shotō","小笠原諸島","Q13383295","https://www.wikidata.org/w/index.php?title=Q13383295&oldid=2520969420","verified"
"jp-ogasawara","Ogasawara Shoto","小笠原諸島","Q13383295","https://www.wikidata.org/w/index.php?title=Q13383295&oldid=2520969420","verified"
"jp-ogasawara","Ogasawara Shotō","小笠原諸島","Q13383295","https://www.wikidata.org/w/index.php?title=Q13383295&oldid=2520969420","verified"
"jp-enoshima","Enoshima","江の島","Q989803","https://www.wikidata.org/w/index.php?title=Q989803&oldid=2514414017","verified"
"jp-enoshima","江ノ島","江の島","Q989803","https://www.wikidata.org/w/index.php?title=Q989803&oldid=2514414017","verified"
"jp-odawara","Odawara","小田原市","Q267258","https://www.wikidata.org/w/index.php?title=Q267258&oldid=2530474129","verified"
"jp-niigata","Niigata","新潟市","Q179691","https://www.wikidata.org/w/index.php?title=Q179691&oldid=2530461060","verified"
"jp-niigata","新潟区","新潟市","Q179691","https://www.wikidata.org/w/index.php?title=Q179691&oldid=2530461060","verified"
"jp-niigata","新瀉市","新潟市","Q179691","https://www.wikidata.org/w/index.php?title=Q179691&oldid=2530461060","verified"
"jp-niigata","新泻市","新潟市","Q179691","https://www.wikidata.org/w/index.php?title=Q179691&oldid=2530461060","verified"
"jp-sado","Sado","佐渡島","Q998623","https://www.wikidata.org/w/index.php?title=Q998623&oldid=2518032630","verified"
"jp-sado","佐渡ヶ島","佐渡島","Q998623","https://www.wikidata.org/w/index.php?title=Q998623&oldid=2518032630","verified"
"jp-sado","Sadogashima","佐渡島","Q998623","https://www.wikidata.org/w/index.php?title=Q998623&oldid=2518032630","verified"
"jp-sado","Sadoshima","佐渡島","Q998623","https://www.wikidata.org/w/index.php?title=Q998623&oldid=2518032630","verified"
"jp-echigo-yuzawa","Echigo-Yuzawa","越後湯沢温泉","Q11636518","https://www.wikidata.org/w/index.php?title=Q11636518&oldid=2540324415","verified"
"jp-echigo-yuzawa","湯沢温泉","越後湯沢温泉","Q11636518","https://www.wikidata.org/w/index.php?title=Q11636518&oldid=2540324415","verified"
"jp-echigo-yuzawa","Yuzawa Onsen","越後湯沢温泉","Q11636518","https://www.wikidata.org/w/index.php?title=Q11636518&oldid=2540324415","verified"
"jp-myoko","Myoko","妙高市","Q279642","https://www.wikidata.org/w/index.php?title=Q279642&oldid=2530475260","verified"
"jp-myoko","新井市","妙高市","Q279642","https://www.wikidata.org/w/index.php?title=Q279642&oldid=2530475260","verified"
"jp-myoko","Arai","妙高市","Q279642","https://www.wikidata.org/w/index.php?title=Q279642&oldid=2530475260","verified"
"jp-myoko","Myoko City","妙高市","Q279642","https://www.wikidata.org/w/index.php?title=Q279642&oldid=2530475260","verified"
"jp-myoko","Myoko-shi","妙高市","Q279642","https://www.wikidata.org/w/index.php?title=Q279642&oldid=2530475260","verified"
"jp-myoko","Arai City","妙高市","Q279642","https://www.wikidata.org/w/index.php?title=Q279642&oldid=2530475260","verified"
"jp-myoko","Arai-shi","妙高市","Q279642","https://www.wikidata.org/w/index.php?title=Q279642&oldid=2530475260","verified"
"jp-myoko","Myōkō-shi","妙高市","Q279642","https://www.wikidata.org/w/index.php?title=Q279642&oldid=2530475260","verified"
"jp-nagaoka","Nagaoka","長岡市","Q540312","https://www.wikidata.org/w/index.php?title=Q540312&oldid=2535930267","verified"
"jp-nagaoka","長岡町","長岡市","Q540312","https://www.wikidata.org/w/index.php?title=Q540312&oldid=2535930267","verified"
"jp-nagaoka","長岡","長岡市","Q540312","https://www.wikidata.org/w/index.php?title=Q540312&oldid=2535930267","verified"
"jp-nagaoka","Nagaoka-shi","長岡市","Q540312","https://www.wikidata.org/w/index.php?title=Q540312&oldid=2535930267","verified"
"jp-takaoka","Takaoka","高岡市","Q502988","https://www.wikidata.org/w/index.php?title=Q502988&oldid=2539190894","verified"
"jp-gokayama","Gokayama","五箇山","Q1203890","https://www.wikidata.org/w/index.php?title=Q1203890&oldid=2428811466","unresolved"
"jp-gokayama","五箇山村","五箇山","Q1203890","https://www.wikidata.org/w/index.php?title=Q1203890&oldid=2428811466","unresolved"
"jp-gokayama","相倉・菅沼合掌集落","五箇山","Q1203890","https://www.wikidata.org/w/index.php?title=Q1203890&oldid=2428811466","unresolved"
"jp-kurobe","Kurobe","黒部市","Q753864","https://www.wikidata.org/w/index.php?title=Q753864&oldid=2530502496","verified"
"jp-himi","Himi","氷見市","Q646886","https://www.wikidata.org/w/index.php?title=Q646886&oldid=2530499306","verified"
"jp-himi","氷見町","氷見市","Q646886","https://www.wikidata.org/w/index.php?title=Q646886&oldid=2530499306","verified"
"jp-kaga-onsen","Kaga Onsen","加賀温泉郷","Q11399702","https://www.wikidata.org/w/index.php?title=Q11399702&oldid=2438337207","unresolved"
"jp-kaga-onsen","加賀温泉","加賀温泉郷","Q11399702","https://www.wikidata.org/w/index.php?title=Q11399702&oldid=2438337207","unresolved"
"jp-kaga-onsen","加賀温泉街","加賀温泉郷","Q11399702","https://www.wikidata.org/w/index.php?title=Q11399702&oldid=2438337207","unresolved"
"jp-kaga-onsen","Kaga Onsenkyō","加賀温泉郷","Q11399702","https://www.wikidata.org/w/index.php?title=Q11399702&oldid=2438337207","unresolved"
"jp-noto","Noto","能登半島","Q691151","https://www.wikidata.org/w/index.php?title=Q691151&oldid=2531615423","verified"
"jp-wajima","Wajima","輪島市","Q823896","https://www.wikidata.org/w/index.php?title=Q823896&oldid=2530505284","unresolved"
"jp-wajima","Wajima-shi","輪島市","Q823896","https://www.wikidata.org/w/index.php?title=Q823896&oldid=2530505284","unresolved"
"jp-nanao","Nanao","七尾市","Q695892","https://www.wikidata.org/w/index.php?title=Q695892&oldid=2530500736","verified"
"jp-eiheiji","Eiheiji","永平寺町","Q1303631","https://www.wikidata.org/w/index.php?title=Q1303631&oldid=2530451598","verified"
"jp-eiheiji","志比村","永平寺町","Q1303631","https://www.wikidata.org/w/index.php?title=Q1303631&oldid=2530451598","verified"
"jp-eiheiji","Shihi","永平寺町","Q1303631","https://www.wikidata.org/w/index.php?title=Q1303631&oldid=2530451598","verified"
"jp-katsuyama","Katsuyama","勝山市","Q847543","https://www.wikidata.org/w/index.php?title=Q847543&oldid=2530506290","verified"
"jp-katsuyama","Katuyama","勝山市","Q847543","https://www.wikidata.org/w/index.php?title=Q847543&oldid=2530506290","verified"
"jp-awara-onsen","Awara Onsen","芦原温泉","Q11614796","https://www.wikidata.org/w/index.php?title=Q11614796&oldid=2345637130","verified"
"jp-awara-onsen","あわら温泉","芦原温泉","Q11614796","https://www.wikidata.org/w/index.php?title=Q11614796&oldid=2345637130","verified"
"jp-awara-onsen","Awara Hot Spring","芦原温泉","Q11614796","https://www.wikidata.org/w/index.php?title=Q11614796&oldid=2345637130","verified"
"jp-tsuruga","Tsuruga","敦賀市","Q847581","https://www.wikidata.org/w/index.php?title=Q847581&oldid=2530506329","verified"
"jp-tsuruga","Turuga","敦賀市","Q847581","https://www.wikidata.org/w/index.php?title=Q847581&oldid=2530506329","verified"
"jp-kofu","Kofu","甲府市","Q201932","https://www.wikidata.org/w/index.php?title=Q201932&oldid=2536839151","verified"
"jp-kofu","甲斐府中","甲府市","Q201932","https://www.wikidata.org/w/index.php?title=Q201932&oldid=2536839151","verified"
"jp-kofu","甲府","甲府市","Q201932","https://www.wikidata.org/w/index.php?title=Q201932&oldid=2536839151","verified"
"jp-kofu","Kofu City","甲府市","Q201932","https://www.wikidata.org/w/index.php?title=Q201932&oldid=2536839151","verified"
"jp-kofu","Kofu-shi","甲府市","Q201932","https://www.wikidata.org/w/index.php?title=Q201932&oldid=2536839151","verified"
"jp-kofu","Kōfu-shi","甲府市","Q201932","https://www.wikidata.org/w/index.php?title=Q201932&oldid=2536839151","verified"
"jp-kofu","Kōfu","甲府市","Q201932","https://www.wikidata.org/w/index.php?title=Q201932&oldid=2536839151","verified"
"jp-yamanakako","Yamanakako","山中湖村","Q1204394","https://www.wikidata.org/w/index.php?title=Q1204394&oldid=2530133246","verified"
"jp-yamanakako","中野村","山中湖村","Q1204394","https://www.wikidata.org/w/index.php?title=Q1204394&oldid=2530133246","verified"
"jp-yamanakako","Nakano","山中湖村","Q1204394","https://www.wikidata.org/w/index.php?title=Q1204394&oldid=2530133246","verified"
"jp-oshino","Oshino","忍野村","Q1348944","https://www.wikidata.org/w/index.php?title=Q1348944&oldid=2530136564","verified"
"jp-kiyosato","Kiyosato","清里高原","Q11561414","https://www.wikidata.org/w/index.php?title=Q11561414&oldid=2483653256","unresolved"
"jp-kiyosato","Kiyosato-kōgen","清里高原","Q11561414","https://www.wikidata.org/w/index.php?title=Q11561414&oldid=2483653256","unresolved"
"jp-kiyosato","Kiyosato-kougen","清里高原","Q11561414","https://www.wikidata.org/w/index.php?title=Q11561414&oldid=2483653256","unresolved"
"jp-kiyosato","Kiyosato highlands","清里高原","Q11561414","https://www.wikidata.org/w/index.php?title=Q11561414&oldid=2483653256","unresolved"
"jp-suwa","Suwa","諏訪市","Q846338","https://www.wikidata.org/w/index.php?title=Q846338&oldid=2530506240","verified"
"jp-ueda","Ueda","上田市","Q844852","https://www.wikidata.org/w/index.php?title=Q844852&oldid=2539522229","verified"
"jp-ueda","上田町","上田市","Q844852","https://www.wikidata.org/w/index.php?title=Q844852&oldid=2539522229","verified"
"jp-azumino","Azumino","安曇野市","Q534667","https://www.wikidata.org/w/index.php?title=Q534667&oldid=2530495596","verified"
"jp-ina","Ina","伊那市","Q840888","https://www.wikidata.org/w/index.php?title=Q840888&oldid=2530505839","verified"
"jp-iiyama","Iiyama","飯山市","Q851097","https://www.wikidata.org/w/index.php?title=Q851097&oldid=2530506635","verified"
"jp-gifu","Gifu","岐阜市","Q45798","https://www.wikidata.org/w/index.php?title=Q45798&oldid=2530490696","verified"
"jp-gujo-hachiman","Gujo Hachiman","","","","unresolved"
"jp-nakatsugawa","Nakatsugawa","中津川市","Q844052","https://www.wikidata.org/w/index.php?title=Q844052&oldid=2530506165","unresolved"
"jp-nakatsugawa","中津川町","中津川市","Q844052","https://www.wikidata.org/w/index.php?title=Q844052&oldid=2530506165","unresolved"
"jp-nakatsugawa","Nakatugawa","中津川市","Q844052","https://www.wikidata.org/w/index.php?title=Q844052&oldid=2530506165","unresolved"
"jp-magome","Magome","馬籠宿","Q1433284","https://www.wikidata.org/w/index.php?title=Q1433284&oldid=2480838592","verified"
"jp-magome","馬籠","馬籠宿","Q1433284","https://www.wikidata.org/w/index.php?title=Q1433284&oldid=2480838592","verified"
"jp-fujinomiya","Fujinomiya","富士宮市","Q496072","https://www.wikidata.org/w/index.php?title=Q496072&oldid=2530493652","verified"
"jp-fujinomiya","Hujinomiya","富士宮市","Q496072","https://www.wikidata.org/w/index.php?title=Q496072&oldid=2530493652","verified"
"jp-shimoda","Shimoda","下田市","Q653402","https://www.wikidata.org/w/index.php?title=Q653402&oldid=2530499530","verified"
"jp-shimoda","下田町","下田市","Q653402","https://www.wikidata.org/w/index.php?title=Q653402&oldid=2530499530","verified"
"jp-shimoda","下田","下田市","Q653402","https://www.wikidata.org/w/index.php?title=Q653402&oldid=2530499530","verified"
"jp-shimoda","Simoda","下田市","Q653402","https://www.wikidata.org/w/index.php?title=Q653402&oldid=2530499530","verified"
"jp-ito","Ito","伊東市","Q721163","https://www.wikidata.org/w/index.php?title=Q721163&oldid=2530501077","verified"
"jp-ito","Ito City","伊東市","Q721163","https://www.wikidata.org/w/index.php?title=Q721163&oldid=2530501077","verified"
"jp-ito","Ito-shi","伊東市","Q721163","https://www.wikidata.org/w/index.php?title=Q721163&oldid=2530501077","verified"
"jp-mishima","Mishima","三島市","Q653478","https://www.wikidata.org/w/index.php?title=Q653478&oldid=2537796252","unresolved"
"jp-mishima","三岛市","三島市","Q653478","https://www.wikidata.org/w/index.php?title=Q653478&oldid=2537796252","unresolved"
"jp-mishima","Misima","三島市","Q653478","https://www.wikidata.org/w/index.php?title=Q653478&oldid=2537796252","unresolved"
"jp-mishima","Mishima-shi","三島市","Q653478","https://www.wikidata.org/w/index.php?title=Q653478&oldid=2537796252","unresolved"
"jp-toyota","Toyota","豊田市","Q201117","https://www.wikidata.org/w/index.php?title=Q201117&oldid=2538659936","verified"
"jp-toyota","挙母市","豊田市","Q201117","https://www.wikidata.org/w/index.php?title=Q201117&oldid=2538659936","verified"
"jp-toyota","挙母町","豊田市","Q201117","https://www.wikidata.org/w/index.php?title=Q201117&oldid=2538659936","verified"
"jp-toyota","挙母村","豊田市","Q201117","https://www.wikidata.org/w/index.php?title=Q201117&oldid=2538659936","verified"
"jp-toyota","举母市","豊田市","Q201117","https://www.wikidata.org/w/index.php?title=Q201117&oldid=2538659936","verified"
"jp-toyota","丰田市","豊田市","Q201117","https://www.wikidata.org/w/index.php?title=Q201117&oldid=2538659936","verified"
"jp-toyota","Koromo","豊田市","Q201117","https://www.wikidata.org/w/index.php?title=Q201117&oldid=2538659936","verified"
"jp-toyota","Toyota City","豊田市","Q201117","https://www.wikidata.org/w/index.php?title=Q201117&oldid=2538659936","verified"
"jp-toyota","Toyota-shi","豊田市","Q201117","https://www.wikidata.org/w/index.php?title=Q201117&oldid=2538659936","verified"
"jp-ise","Ise","伊勢市","Q328067","https://www.wikidata.org/w/index.php?title=Q328067&oldid=2538325832","verified"
"jp-ise","宇治山田市","伊勢市","Q328067","https://www.wikidata.org/w/index.php?title=Q328067&oldid=2538325832","verified"
"jp-ise","宇治山田町","伊勢市","Q328067","https://www.wikidata.org/w/index.php?title=Q328067&oldid=2538325832","verified"
"jp-ise","Ujiyamada","伊勢市","Q328067","https://www.wikidata.org/w/index.php?title=Q328067&oldid=2538325832","verified"
"jp-toba","Toba","鳥羽市","Q819629","https://www.wikidata.org/w/index.php?title=Q819629&oldid=2530505135","verified"
